,Column1
2,ผู้เลี้ยงดู
2,ผู้เลือกตั้ง
2,ผู้เล่น
2,ผู้เล่นกองหน้า
2,ผู้เล่นกองหลัง
2,ผู้เล่า
2,ผู้เล่าเรื่อง
2,ผู้เสนอ
2,ผู้เสนอราคา
2,ผู้เสพติด
2,ผู้เสพยา
2,ผู้เสียชีวิต
2,ผู้เสียภาษี
2,ผู้เสียสละ
2,ผู้เสียหาย
2,ผู้เหี้ยมโหด
2,ผู้เห็นเหตุการณ์
2,ผู้เอาประกัน
2,ผู้เอาประกันภัย
2,ผู้แก้ไข
2,ผู้แข่งขัน
2,ผู้แต่ง
2,ผู้แต่งตั้ง
2,ผู้แต่งหนังสือ
2,ผู้แถลงข่าว
2,ผู้แทน
2,ผู้แทนการค้า
2,ผู้แทนจำหน่าย
2,ผู้แทนพระองค์
2,ผู้แทนราษฎร
2,ผู้แทนฯ
2,ผู้แทนโดยชอบธรรม
2,ผู้แปล
2,ผู้แพ้
2,ผู้แย่งชิง
2,ผู้แสดง
2,ผู้โฆษณา
2,ผู้โจมตี
2,ผู้โดยสาร
2,ผู้โดยสารเครื่องบิน
2,ผู้โทร
2,ผู้ใกล้ชิด
2,ผู้ใช้
2,ผู้ใช้งาน
2,ผู้ใช้ถนน
2,ผู้ใช้บริการ
2,ผู้ใช้ยา
2,ผู้ใช้สิทธิ
2,ผู้ใช้แรงงาน
2,ผู้ใด
2,ผู้ใต้บังคับบัญชา
2,ผู้ใหญ่
2,ผู้ใหญ่บ้าน
2,ผู้ให้
2,ผู้ให้การสนับสนุน
2,ผู้ให้กำเนิด
2,ผู้ให้กู้
2,ผู้ให้ข้อมูล
2,ผู้ให้ความรู้
2,ผู้ให้คำปรึกษา
2,ผู้ให้คำแนะนำ
2,ผู้ให้บริการ
2,ผู้ไทย
2,ผู้ไม่รู้หนังสือ
2,ผเชิญ
2,ผไท
2,ผ่อง
2,ผ่องแผ้ว
2,ผ่องใส
2,ผ่อน
2,ผ่อนคลาย
2,ผ่อนชำระ
2,ผ่อนปรน
2,ผ่อนผัน
2,ผ่อนสั้นผ่อนยาว
2,ผ่อนส่ง
2,ผ่อนหนักเป็นเบา
2,ผ่อนหนี้
2,ผ่อนแรง
2,ผ่อย
2,ผ่า
2,ผ่าง
2,ผ่าง ๆ
2,ผ่าซีก
2,ผ่าตัด
2,ผ่าตัดออก
2,ผ่าน
2,ผ่านกฎหมาย
2,ผ่านการทดสอบ
2,ผ่านการเห็นชอบ
2,ผ่านฉลุย
2,ผ่านบอล
2,ผ่านประสบการณ์
2,ผ่านพบ
2,ผ่านพ้น
2,ผ่านฟ้า
2,ผ่านมือ
2,ผ่านราคา
2,ผ่านศึก
2,ผ่านสายตา
2,ผ่านหน้า
2,ผ่านเครื่องกรอง
2,ผ่านเมือง
2,ผ่านไป
2,ผ่านไม่ได้
2,ผ่านๆ
2,ผ่าย
2,ผ่าว
2,ผ่าหมาก
2,ผ่าเผย
2,ผ่าเหล่า
2,ผ่าเหล่าผ่ากอ
2,ผ้า
2,ผ้ากฐิน
2,ผ้ากันเปื้อน
2,ผ้าก็อต
2,ผ้าก๊อซ
2,ผ้าขนสัตว์
2,ผ้าขนหนู
2,ผ้าขาวม้า
2,ผ้าขี้ริ้ว
2,ผ้าคลุม
2,ผ้าคลุมผม
2,ผ้าคลุมศีรษะ
2,ผ้าคลุมหน้า
2,ผ้าคลุมไหล่
2,ผ้าคอตตอน
2,ผ้าซาติน
2,ผ้าซิ่น
2,ผ้าดิบ
2,ผ้าตา
2,ผ้าถุง
2,ผ้าทิพย์
2,ผ้านวม
2,ผ้านุ่ง
2,ผ้าปิดตา
2,ผ้าปิดแผล
2,ผ้าปูที่นอน
2,ผ้าปูโต๊ะ
2,ผ้าป่า
2,ผ้าผ่อน
2,ผ้าฝ้าย
2,ผ้าพันคอ
2,ผ้าพันแผล
2,ผ้าพื้น
2,ผ้ามัดหมี่
2,ผ้าม่าน
2,ผ้าย
2,ผ้ายก
2,ผ้ายาง
2,ผ้าลาย
2,ผ้าลายทหาร
2,ผ้าลายสก็อต
2,ผ้าลินิน
2,ผ้าลูกไม้
2,ผ้าสักหลาด
2,ผ้าสาลู
2,ผ้าสำลี
2,ผ้าสไบ
2,ผ้าห่ม
2,ผ้าอนามัย
2,ผ้าอาบ
2,ผ้าอาบน้ำ
2,ผ้าอ้อม
2,ผ้าอ้อมเด็ก
2,ผ้าเช็ดตัว
2,ผ้าเช็ดมือ
2,ผ้าเช็ดหน้า
2,ผ้าเตี่ยว
2,ผ้าเย็น
2,ผ้าเหลือง
2,ผ้าแก้ว
2,ผ้าแดง
2,ผ้าแพร
2,ผ้าโพกศีรษะ
2,ผ้าโพกหัว
2,ผ้าโพลีเอสเตอร์
2,ผ้าใบ
2,ผ้าไตร
2,ผ้าไหม
2,ผ้าไหว้
2,ฝน
2,ฝนซู่
2,ฝนดาวตก
2,ฝนตก
2,ฝนตกกระหน่ำ
2,ฝนตกขี้หมูไหล
2,ฝนตกหนัก
2,ฝนปรอย
2,ฝนฟ้า
2,ฝนลง
2,ฝนลงเม็ด
2,ฝนสั่งฟ้า
2,ฝนสั่งฟ้า ปลาสั่งหนอง
2,ฝนหลวง
2,ฝนเทลงมา
2,ฝนเทียม
2,ฝนแล้ง
2,ฝรั่ง
2,ฝรั่งขี้นก
2,ฝรั่งมังค่า
2,ฝรั่งเศษ
2,ฝรั่งเศส
2,ฝอย
2,ฝอยทอง
2,ฝอยทอง
2,ฝัก
2,ฝักถั่ว
2,ฝักบัว
2,ฝักบัวอาบน้ำ
2,ฝักฝ่าย
2,ฝักยาว
2,ฝักใฝ่
2,ฝักไฝ่
2,ฝัง
2,ฝังดิน
2,ฝังตัว
2,ฝังรอย
2,ฝังราก
2,ฝังรูป
2,ฝังศพ
2,ฝังหัว
2,ฝังเข็ม
2,ฝังใจ
2,ฝังใน
2,ฝัด
2,ฝัน
2,ฝันกลางวัน
2,ฝันค้าง
2,ฝันดี
2,ฝันร้าย
2,ฝันหวาน
2,ฝันเปียก
2,ฝันเฟื่อง
2,ฝันใฝ่
2,ฝั่ง
2,ฝั่งคลอง
2,ฝั่งทะเล
2,ฝั่งธน
2,ฝั่งธนบุรี
2,ฝั่งธนฯ
2,ฝั่งน้ำ
2,ฝั่งแม่น้ำ
2,ฝั้น
2,ฝา
2,ฝาก
2,ฝากกอง
2,ฝากกาย
2,ฝากขัง
2,ฝากครร
2,ฝากครรภ์
2,ฝากงาน
2,ฝากตัว
2,ฝากทรัพย์
2,ฝากท้อง
2,ฝากธนาคาร
2,ฝากประจำ
2,ฝากผี
2,ฝากผีฝากไข้
2,ฝากฝัง
2,ฝากระดาน
2,ฝากระโปรงรถ
2,ฝากเงิน
2,ฝากเนื้อฝากตัว
2,ฝากเผื่อเรียก
2,ฝากแบงค์
2,ฝากไข้
2,ฝากไว้ก่อน
2,ฝาครอบ
2,ฝาง
2,ฝาจุก
2,ฝาชี
2,ฝาด
2,ฝาน
2,ฝาปิด
2,ฝาผนัง
2,ฝาย
2,ฝาละมี
2,ฝาหม้อ
2,ฝาห้อง
2,ฝาแฝด
2,ฝาไหล
2,ฝิ่น
2,ฝิ่นต้น
2,ฝี
2,ฝีก
2,ฝีคัณฑสูตร
2,ฝีตีน
2,ฝีปาก
2,ฝีมือ
2,ฝีมือดี
2,ฝีมือไม่ถึง
2,ฝีเท้า
2,ฝีเย็บ
2,ฝีแปรง
2,ฝีไม้ลายมือ
2,ฝี่
2,ฝึก
2,ฝึกงาน
2,ฝึกซ้อม
2,ฝึกทหาร
2,ฝึกนิสัย
2,ฝึกปฏิบัติ
2,ฝึกปรือ
2,ฝึกฝน
2,ฝึกสมอง
2,ฝึกสอน
2,ฝึกหัด
2,ฝึกอบรม
2,ฝึกให้เชื่อง
2,ฝืด
2,ฝืดคอ
2,ฝืดเคือง
2,ฝืน
2,ฝืนกฎหมาย
2,ฝืนทน
2,ฝืนธรรมชาติ
2,ฝืนยิ้ม
2,ฝืนใจ
2,ฝืมือ
2,ฝุด
2,ฝุดๆ
2,ฝุ่น
2,ฝุ่นจับ
2,ฝุ่นตลบ
2,ฝุ่นธุลี
2,ฝุ่นผง
2,ฝุ่นละออง
2,ฝูง
2,ฝูงชน
2,ฝูงนก
2,ฝูงนกบิน
2,ฝูงบิน
2,ฝูงปลา
2,ฝูงสัตว์
2,ฝูงแกะ
2,ฝูงแมลง
2,ฝูเจี้ยน
2,ฝูโจว
2,ฝ่อ
2,ฝ่า
2,ฝ่าฝืน
2,ฝ่าฟัน
2,ฝ่ามรสุม
2,ฝ่ามือ
2,ฝ่าย
2,ฝ่ายขวา
2,ฝ่ายขาย
2,ฝ่ายค้าน
2,ฝ่ายจัดการ
2,ฝ่ายซ้าย
2,ฝ่ายตรงข้าม
2,ฝ่ายตั้งรับ
2,ฝ่ายบริหาร
2,ฝ่ายบุก
2,ฝ่ายบุ๋น
2,ฝ่ายบู๊
2,ฝ่ายปกครอง
2,ฝ่ายพันธมิตร
2,ฝ่ายมารดา
2,ฝ่ายรัฐบาล
2,ฝ่ายรับ
2,ฝ่ายวิชาการ
2,ฝ่ายสนับสนุน
2,ฝ่ายสัมพันธมิตร
2,ฝ่ายหน้า
2,ฝ่ายอักษะ
2,ฝ่ายเสนอ
2,ฝ่ายใดฝ่ายหนึ่ง
2,ฝ่ายใน
2,ฝ่าอันตราย
2,ฝ่าเท้า
2,ฝ้า
2,ฝ้าฟาง
2,ฝ้าย
2,ฝ้ายขน
2,พก
2,พกพา
2,พกลม
2,พกอาวุธ
2,พกา
2,พง
2,พงศ
2,พงศกร
2,พงศธร
2,พงศพัศ
2,พงศา
2,พงศาวดาร
2,พงศ์
2,พงศ์พันธุ์
2,พงษ์
2,พงษ์พันธุ์
2,พงหญ้า
2,พงไพร
2,พจน
2,พจนา
2,พจนานุกรม
2,พจนารถ
2,พจนีย์
2,พจน์
2,พจมาน
2,พจี
2,พชระ
2,พญา
2,พญาณ
2,พญานาค
2,พญามือเหล็ก
2,พญายา
2,พญาลอ
2,พญาลิไท
2,พญาสัตบรรณ
2,พญาโศก
2,พญาไท
2,พญาไทย
2,พญาไฟ
2,พญาไม้
2,พญาไร้ใบ
2,พณ
2,พณฯ
2,พณิช
2,พณิชย์
2,พด
2,พดด้วง
2,พธู
2,พน
2,พนจร
2,พนม
2,พนมมือ
2,พนมสารคาม
2,พนมเปญ
2,พนัก
2,พนักงาน
2,พนักงานขนกระเป๋า
2,พนักงานขับรถ
2,พนักงานขับรถบัส
2,พนักงานขาย
2,พนักงานขายของ
2,พนักงานขายตั๋ว
2,พนักงานชั่วคราว
2,พนักงานต้อนรับ
2,พนักงานต้อนรับบนเครื่องบิน
2,พนักงานทำความสะอาด
2,พนักงานธนาคาร
2,พนักงานธุรการ
2,พนักงานนับ
2,พนักงานบนรถไฟ
2,พนักงานบริการ
2,พนักงานบริษัท
2,พนักงานบัญชี
2,พนักงานประจำ
2,พนักงานประจำสำนักงาน
2,พนักงานประชาสัมพันธ์
2,พนักงานฝึกหัด
2,พนักงานยกกระเป๋า
